   78.653758344126842        133.69936079540173                0
   65.392264375395030        132.54615100904522                0
   50.041128008449462        64.849091102411734                0
   86.531315164006827        186.64876620986990                0
   73.234943178204020        150.48101714144562                0
   16.375142029583326        299.32111790488000                0
   48.895312491139023        172.65331344995735                0
   66.569318176767140        189.73440020718428                0
   78.319537105454430        144.70660282845532                0
   44.517678791313742        209.08412684531393                0
   96.665625001437064        77.725079842850278                1
   72.594099251911516        82.231058093204453                0
   70.845957558388818        326.14533438968414                0
   126.45894887149588        146.35095953135061                1
   55.358948856168730        182.21624051136834                0
   96.902491654915210        214.68258259548870                1
   74.815974252390475        130.69733973185342                0
   62.024573857605624        336.84949441535701                0
   85.051278408023947        259.66984358487798                0
   119.65745153478447        84.228225584385029                1
   118.24353107993423        196.18025778165398                1
   58.050917430594673        144.88706576609803                0
   82.829403407544987        141.27204708200478                0
   164.83678978885973        125.81468302696284                1
   71.988133342689991        166.99865356575276                0
   30.716335214492997        88.825829054974051                0
   55.627053793708534        84.334713754591817                0
   162.14482121443379        6.0635037382922894                1
   76.163778406108094        124.80368093941503                0
   77.107605287011367        282.30048298346043                0
   89.428912107849243        159.51186801164405                0
   86.127337891192468        145.02879484199516                0
   62.630539766827155        157.44346913082452                0
   80.809517043473207        97.368908178177350                0
   50.006249991378496        121.39517096729041                0
   107.13415607753942        298.49973941372235                1
   27.752621969517939        236.26804406358136                0
   16.914991637672220        340.70025501485651                0
   37.852053789876862        29.261979889426520                0
   128.07485796275333        30.149798545499468                1
   98.382528410898075        142.47551183567526                1
   59.701704538923067        119.23814901554073                0
   131.10468750886099        63.102793705174520                1
   111.77989471490450        233.40974473164951                1
   39.669951517541449        104.24306493941972                0
   128.07485796275333        182.59762841569108                1
   163.89296290795647        329.99919328450409                1
   103.43224432107756        233.92117948792446                1
   49.804261354971324        147.03839531270904                0
   68.826071194317052        234.96172460932658                0
   111.30980114095749        174.61081898473242                1
   74.077775740903689        265.22956862082077                0
   98.114423473358272        22.366249482881454                1
   90.975065164965116        231.93775437362621                1
   98.448644712030728        109.02879794561032                1
   111.10781250455032        194.00855846792325                1
   113.02670455041851        220.29630628350321                1
   141.33999166449448        56.639846120192402                1
   125.24701705305280        98.668563494128563                1
   82.425426134730614        241.62150391535781                0
   171.43629848916405        5.3487563044576287                1
   39.537718915276216        104.06202013148081                0
   57.110730282700722        140.15659779175149                0
   50.612215900600035        170.62775524442577                0
   142.61803978407016        112.78253919427560                1
   95.049715910179643        239.90921097741301                1
   157.90305984988305        64.130608804576582                1
   76.501639377789814        225.98607815116443                0
   118.24353107993423        133.68969805567548                1
   160.32692348676920        211.15308240527901                1
   79.127491651083147        177.67945625590031                0
   72.057889376831895        170.49458063369991                0
   56.435008339337266        158.21979586449228                0
   149.68764205832136        223.65619371337434                1
   37.280965897726283        88.141034604017108                0
   171.30042615388945        288.60983119454204                1
   60.105681811737426        174.42442658916681                0
   15.027337875865724        195.15047351563047                0
   73.200065161133068        300.43697594329791                0
   31.726278396528880        59.962703926926878                0
   70.609090904910687        294.05613663518074                0
   116.22364471586241        163.99777798441102                1
   126.79680984317761        138.03675618160142                1
   84.511428799935032        137.08933153348079                0
   117.57144886958004        65.975458253079253                1
   151.64141212126054        184.88715169261400                1
   13.683173455157375        83.005359584819715                0
   36.842110607840958        87.876800163156844                0
   112.58784926053319        53.930360488414252                1
   78.451769707719691        269.75708239698275                0
   39.739707551683374        185.24967602489676                0
   90.302982954610940        270.67421844296268                1
   124.10120153574238        164.67009469468769                1
   145.98573030185955        73.013479459168934                1
   79.259724253348409        337.04181702156723                0
   148.94580381382531        229.06899079688932                1
   125.71711062699980        301.44966427372100                1
   59.938571192401206        270.84296022705814                0
   90.034878017071151        4.1352206134962169E-002           1
   112.11775568658619        219.00099556765571                1
   150.69758524035728        356.30914033026630                1
   151.00056819496803        318.30964563524572                1
   36.305900732761351        279.87031280971320                0
   99.998437502155511        225.01072201716443                1
   63.539488630659456        280.00558496515407                0
   101.81633522982014        2.8238750266996653                1
   70.845957558388818        260.59193420577805                0
   75.658806815090159        198.16815192900532                0
   67.412150739466810        250.32438035611938                0
   108.21385529371720        244.98378489990287                1
   138.44239472065203        5.9964520471590559                1
   80.809517043473207        228.72552640754040                0
   172.78046290987231        100.84995680516303                1
   118.27840909700518        118.64310762552263                1
   33.408303788918928        209.34967083611633                0
   88.384090908742394        249.76524277949784                0
   101.41235795700578        165.50634998973692                1
   40.073928790355822        184.83063004700648                0
   38.795880670780107        344.23131282880405                0
   68.286221586228152        311.56721391784481                0
   25.802491639588084        40.939739328218501                0
   107.47201704922112        235.92453734687558                1
   101.34624165587314        139.14304634322471                1
   156.69112803143997        146.57629951229933                1
   87.071164772095727        231.71273202032984                0
   88.216980289406180        233.85069247543180                0
   157.36321024179418        264.68648501810151                1
   107.40590074808847        157.77068839028192                1
   122.92414773437022        150.52683179288502                1
